hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,adr_por_pessoa,month_sin,month_cos,conjunto,prob_mlp,pred_mlp,acerto_mlp
Resort Hotel,0,173,2016,27,2,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Contract,87.8,0,1,10,2,43.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,2,2016,29,11,1,0,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,144.0,0,1,1,2,72.0,-0.4999999999999997,-0.8660254037844388,teste,0.2661236524581909,0.0,1.0
Resort Hotel,0,6,2016,28,8,2,2,2,0,0,BB,BRA,Direct,Direct,0,0,0,E,5,No Deposit,0,Transient,191.1,1,1,4,2,95.55,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,177,2016,28,4,3,5,1,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,1,No Deposit,0,Transient,211.8,1,1,8,3,70.60000000000001,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,173,2016,27,2,4,6,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Contract,66.7,0,0,10,1,66.7,-0.4999999999999997,-0.8660254037844388,teste,3.876284608850256e-06,0.0,1.0
Resort Hotel,0,12,2016,28,6,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,150.79,0,1,7,2,75.395,-0.4999999999999997,-0.8660254037844388,teste,0.016066161915659904,0.0,1.0
Resort Hotel,0,317,2016,28,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,102.71,0,3,7,2,51.355,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,183,2016,28,6,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,98.0,0,0,7,2,49.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,177,2016,28,6,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,104.6,0,1,7,2,52.3,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,161,2016,28,5,2,6,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,111.75,1,0,8,2,55.875,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,205,2016,28,4,3,6,2,1,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,85.67,0,1,9,3,28.55666666666667,-0.4999999999999997,-0.8660254037844388,teste,0.000528923119418323,0.0,1.0
Resort Hotel,0,0,2016,29,12,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,201.0,1,0,1,1,201.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,165,2016,28,3,4,6,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,2,No Deposit,0,Transient,181.3,0,1,10,4,45.325,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,12,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,161.0,1,0,1,1,161.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,66,2016,28,4,3,6,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,100.0,0,0,9,2,50.0,-0.4999999999999997,-0.8660254037844388,teste,0.3696289658546448,0.0,1.0
Resort Hotel,0,6,2016,29,11,1,1,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,282.0,0,2,2,4,70.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,22,2016,36,31,2,4,2,3,0,HB,PRT,Online TA,TA/TO,1,0,1,G,1,No Deposit,0,Transient,311.33,1,2,6,5,62.266,-0.8660254037844385,-0.5000000000000004,teste,5.181361302675214e-06,0.0,1.0
Resort Hotel,0,165,2016,28,4,3,6,2,0,0,FB,BEL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,110.0,0,0,9,2,55.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,2,2016,29,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,150.0,0,1,1,2,75.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,171,2016,28,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,68.0,0,0,7,2,34.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,167,2016,28,3,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,59.8,0,0,11,2,29.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,210,2016,27,30,4,10,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,61.88,0,1,14,2,30.94,1.2246467991473532e-16,-1.0,teste,0.022914495319128036,0.0,1.0
Resort Hotel,0,171,2016,28,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,2,No Deposit,0,Contract,108.0,0,0,7,2,54.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,164,2016,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,70.0,0,1,14,2,35.0,1.2246467991473532e-16,-1.0,treino,,,
Resort Hotel,0,180,2016,28,4,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,87.8,0,0,10,2,43.9,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,245,2017,25,22,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,0,D,0,No Deposit,0,Contract,84.8,0,1,14,2,42.4,1.2246467991473532e-16,-1.0,treino,,,
Resort Hotel,0,191,2016,28,7,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,80.03,0,0,7,3,26.676666666666666,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,171,2016,28,7,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,70.86,0,0,7,2,35.43,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,164,2016,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,59.8,0,0,14,2,29.9,1.2246467991473532e-16,-1.0,treino,,,
Resort Hotel,0,196,2016,28,9,2,3,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,115.0,0,1,5,4,28.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,171,2016,28,7,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,68.86,0,0,7,2,34.43,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,6,2016,29,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,73.0,0,1,1,2,36.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,6,2016,39,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,0,A,0,No Deposit,0,Transient,59.0,0,1,1,1,59.0,-1.0,-1.8369701987210297e-16,treino,,,
Resort Hotel,0,5,2016,43,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient,42.0,0,1,1,1,42.0,-0.8660254037844386,0.5000000000000001,treino,,,
Resort Hotel,0,5,2016,47,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient,30.0,0,1,1,1,30.0,-0.5000000000000004,0.8660254037844384,treino,,,
Resort Hotel,0,6,2016,51,13,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,0,No Deposit,0,Transient,30.0,0,1,2,1,30.0,-2.4492935982947064e-16,1.0,treino,,,
Resort Hotel,0,6,2017,2,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,0,No Deposit,0,Transient,35.0,0,1,1,1,35.0,0.49999999999999994,0.8660254037844387,treino,,,
Resort Hotel,0,0,2017,4,24,0,2,2,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,0,No Deposit,0,Transient,40.0,0,1,2,2,20.0,0.49999999999999994,0.8660254037844387,treino,,,
Resort Hotel,0,1,2017,6,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,6,A,1,No Deposit,0,Transient,35.0,0,1,2,1,35.0,0.8660254037844386,0.5000000000000001,treino,,,
Resort Hotel,0,6,2017,10,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,7,A,0,No Deposit,0,Transient,35.0,0,1,2,1,35.0,1.0,6.123233995736766e-17,treino,,,
Resort Hotel,0,3,2017,21,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,0,No Deposit,0,Transient,45.0,0,1,1,1,45.0,0.49999999999999994,-0.8660254037844387,treino,,,
Resort Hotel,0,12,2016,28,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,209.57,0,1,7,2,104.785,-0.4999999999999997,-0.8660254037844388,teste,0.03429265692830086,0.0,1.0
Resort Hotel,0,164,2016,27,30,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,68.86,0,0,14,2,34.43,1.2246467991473532e-16,-1.0,treino,,,
Resort Hotel,0,0,2016,29,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,165.0,0,0,2,2,82.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,12,2016,29,11,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,181.0,1,0,3,2,90.5,-0.4999999999999997,-0.8660254037844388,teste,2.0232849351486948e-07,0.0,1.0
Resort Hotel,0,204,2016,28,9,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,94.6,0,0,5,2,47.3,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2016,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,169.0,0,0,6,2,84.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,154,2016,29,11,1,2,2,0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,64.8,0,0,3,2,32.4,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,164,2016,27,30,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,70.0,0,2,14,2,35.0,1.2246467991473532e-16,-1.0,teste,1.4821645208940026e-06,0.0,1.0
Resort Hotel,0,351,2017,26,29,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,1,D,0,No Deposit,0,Group,123.5,0,3,14,2,61.75,1.2246467991473532e-16,-1.0,teste,2.3423712264047936e-05,0.0,1.0
Resort Hotel,0,2,2016,29,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,1,No Deposit,0,Transient,171.0,1,1,2,2,85.5,-0.4999999999999997,-0.8660254037844388,teste,1.3174590094422456e-06,0.0,1.0
Resort Hotel,0,0,2017,11,17,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,1,F,0,No Deposit,0,Transient,107.0,1,1,2,2,53.5,1.0,6.123233995736766e-17,treino,,,
Resort Hotel,0,2,2017,26,28,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,2,E,0,No Deposit,0,Transient,179.0,1,1,2,2,89.5,1.2246467991473532e-16,-1.0,treino,,,
Resort Hotel,0,137,2016,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,119.0,0,1,5,2,59.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,113,2016,28,7,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,2,No Deposit,0,Transient,183.86,1,1,7,2,91.93,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,13,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,161.0,0,0,1,2,80.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,2,2016,29,14,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,161.0,0,0,1,2,80.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2016,29,13,0,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,144.0,0,0,1,2,72.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,179,2016,28,4,3,7,2,0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,100.89,0,0,10,2,50.445,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,212,2016,29,11,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient,108.0,0,1,3,2,54.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,30,2016,29,12,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,189.0,0,1,2,2,94.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,220,2016,28,4,3,7,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,70.0,0,0,10,2,35.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,122,2016,29,15,2,4,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,113.05,0,0,6,2,56.525,-0.4999999999999997,-0.8660254037844388,teste,0.000718850118573755,0.0,1.0
Resort Hotel,0,122,2016,29,15,2,4,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,110.7,0,0,6,2,55.35,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2016,29,15,2,3,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,199.0,0,0,5,4,49.75,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,177,2016,27,1,4,10,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,60.18,0,0,14,1,60.18,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,180,2016,28,4,3,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,70.0,0,0,11,2,35.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,182,2016,28,6,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,70.0,0,0,9,2,35.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,258,2016,28,4,3,8,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,130.5,0,0,11,2,65.25,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,322,2016,28,4,3,8,2,2,0,BB,DNK,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,123.25,0,0,11,4,30.8125,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,147,2016,28,8,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,1,No Deposit,0,Transient,146.1,0,0,7,2,73.05,-0.4999999999999997,-0.8660254037844388,teste,0.35286393761634827,0.0,1.0
Resort Hotel,0,178,2016,29,11,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,102.9,1,0,4,2,51.45,-0.4999999999999997,-0.8660254037844388,teste,3.476761048659682e-05,0.0,1.0
Resort Hotel,0,17,2016,29,14,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,0,Transient,65.0,0,0,1,1,65.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,173,2016,28,4,3,8,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,122.85,0,2,11,3,40.949999999999996,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,173,2016,28,4,3,8,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,134.85,1,2,11,3,44.949999999999996,-0.4999999999999997,-0.8660254037844388,teste,5.324633889358665e-08,0.0,1.0
Resort Hotel,0,154,2016,29,11,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,98.4,1,0,4,2,49.2,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,191,2016,28,8,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,86.0,0,1,7,2,43.0,-0.4999999999999997,-0.8660254037844388,teste,0.00018535880371928215,0.0,1.0
Resort Hotel,0,36,2016,29,11,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,154.0,0,1,4,2,77.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,178,2016,28,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,106.5,1,1,6,2,53.25,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,148,2017,27,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,D,2,No Deposit,0,Transient,154.0,1,1,6,2,77.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,9,2016,29,13,0,2,2,0,0,BB,DEU,Complementary,TA/TO,0,0,0,A,0,No Deposit,0,Transient,0.0,0,3,2,2,0.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,164,2016,27,1,4,10,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Contract,105.4,0,0,14,2,52.7,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,162,2016,28,8,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,88.4,0,0,7,2,44.2,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,125,2016,28,8,2,5,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,157.86,0,2,7,2,78.93,-0.4999999999999997,-0.8660254037844388,teste,0.11136776953935623,0.0,1.0
Resort Hotel,0,59,2016,29,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,202.0,1,0,2,2,101.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,143,2016,28,8,2,5,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,112.0,0,0,7,2,56.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,38,2016,29,12,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,212.0,1,1,3,2,106.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,149.0,0,0,1,2,74.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,15,0,2,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,0,No Deposit,0,Transient,176.0,0,0,2,2,88.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2016,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,126.0,1,0,1,1,126.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,27,2016,29,11,1,3,3,1,0,BB,IRL,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,224.0,0,0,4,4,56.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,173,2016,28,9,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Contract,123.64,0,1,7,3,41.21333333333333,-0.4999999999999997,-0.8660254037844388,teste,3.442357774474658e-05,0.0,1.0
Resort Hotel,0,20,2016,28,9,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,161.0,0,1,7,2,80.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,177,2016,28,6,2,8,2,0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,120.0,0,1,10,2,60.0,-0.4999999999999997,-0.8660254037844388,teste,1.2164546205895022e-06,0.0,1.0
Resort Hotel,0,187,2016,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.0,0,2,7,2,41.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,187,2016,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,95.0,1,2,7,2,47.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,187,2016,28,9,2,5,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.0,1,2,7,2,41.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,129,2016,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,158.67,1,3,6,2,79.335,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,179,2016,29,11,1,4,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,91.4,0,1,5,2,45.7,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,179,2016,29,11,1,4,1,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,24.7,0,1,5,2,12.35,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,132,2016,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,172.0,0,1,6,2,86.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,201,2016,28,9,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,64.8,0,0,7,2,32.4,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,23,2016,29,10,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,171.0,1,1,6,2,85.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,15,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,151.0,0,0,1,2,75.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,0,2016,29,14,0,2,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,146.0,0,0,2,1,146.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,25,2016,29,15,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,155.1,1,0,1,2,77.55,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2016,29,15,0,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,3,No Deposit,0,Transient-Party,226.0,0,1,1,4,56.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,169,2016,27,2,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,120.1,0,0,14,2,60.05,-0.4999999999999997,-0.8660254037844388,teste,2.4769204173935577e-05,0.0,1.0
Resort Hotel,0,184,2016,28,9,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Transient,106.5,1,1,7,2,53.25,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,147,2016,29,11,1,4,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,149.0,0,1,5,2,74.5,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,100,2016,29,15,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,3,No Deposit,0,Transient-Party,208.0,1,2,1,2,104.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,24,2016,29,14,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,171.0,0,1,2,3,57.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,171,2016,27,2,4,10,2,0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,119.7,0,0,14,2,59.85,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,169,2016,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,104.55,0,0,14,2,52.275,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,175,2016,28,9,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,115.2,0,1,7,3,38.4,-0.4999999999999997,-0.8660254037844388,teste,0.5252999663352966,1.0,0.0
Resort Hotel,0,31,2016,28,9,2,5,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,214.87,0,1,7,3,71.62333333333333,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,171,2016,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.1,0,0,14,2,45.05,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,1,2016,29,15,0,1,2,0,0,BB,COL,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,164.0,1,1,1,2,82.0,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,129,2016,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,146.67,0,2,6,2,73.335,-0.4999999999999997,-0.8660254037844388,treino,,,
Resort Hotel,0,176,2016,28,9,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,136.2,1,0,7,2,68.1,-0.4999999999999997,-0.8660254037844388,treino,,,
